sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,correct_answer,predicted_answer,predicted_option_source_index,main_category,difficulty,is_correct,audio_early,audio_middle,audio_late,instruction_early,instruction_middle,instruction_late,question_early,question_middle,question_late,options_early,options_middle,options_late,text_early,text_middle,text_late,audio_drop_early_to_late,text_gain_early_to_late,late_question_audio_ratio,late_options_audio_ratio,late_text_audio_ratio,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_query_text_tokens
153,47,q154_1051378,2,CADB,B,D,1,Harmony,Medium,0,0.03835717,0.01253788,0.01173876,0.32878175,0.26467234,0.24988732,0.04803482,0.04252148,0.01974200,0.10504302,0.16140271,0.07292223,0.96164286,0.98746210,0.98826122,0.02661841,0.02661835,1.68177848,6.21208798,84.18784789,1500,62,8,20,21,111
154,48,q155_1199044,0,DCAB,C,D,1,Mood and Expression,Low,0,0.03927317,0.01041796,0.00854272,0.32849183,0.29214085,0.24752860,0.04670143,0.04475086,0.02149408,0.08717397,0.14033312,0.05671893,0.96072682,0.98958205,0.99145727,0.03073045,0.03073045,2.51607072,6.63944796,116.05877359,1500,62,10,15,21,108
154,49,q155_1199044,1,BDCA,D,A,1,Mood and Expression,Low,0,0.03767227,0.01080583,0.00810676,0.33152781,0.27869289,0.23475431,0.05001872,0.04639163,0.02544026,0.08549687,0.15518972,0.06340675,0.96232770,0.98919416,0.99189330,0.02956551,0.02956560,3.13815529,7.82147089,122.35391870,1500,62,10,15,21,108
154,50,q155_1199044,2,DBCA,D,B,1,Mood and Expression,Low,0,0.03655524,0.01133158,0.00900782,0.32554950,0.26075736,0.22095061,0.04425997,0.04544678,0.02477659,0.09582380,0.17292715,0.08951939,0.96344478,0.98866842,0.99099216,0.02754742,0.02754738,2.75056449,9.93796478,110.01465740,1500,62,10,15,21,108
155,51,q156_1199044,0,DBAC,C,B,1,Sound Texture,Medium,0,0.03718751,0.00939228,0.00854366,0.32002403,0.27602227,0.23763969,0.05290766,0.04224956,0.02211362,0.09650522,0.16913244,0.09175291,0.96281250,0.99060772,0.99145631,0.02864385,0.02864380,2.58830854,10.73930283,116.04590481,1500,62,11,15,21,109
155,52,q156_1199044,1,ADCB,A,D,1,Sound Texture,Medium,0,0.03984459,0.00922342,0.00782871,0.32533741,0.30708705,0.25235718,0.05569534,0.04275797,0.01867147,0.08677686,0.13671496,0.05987850,0.96015540,0.99077657,0.99217130,0.03201588,0.03201591,2.38499990,7.64857885,126.73497316,1500,62,11,15,21,109
155,53,q156_1199044,2,ACBD,A,C,1,Sound Texture,Medium,0,0.04254206,0.01807988,0.01011176,0.31365488,0.28793922,0.21893418,0.05718066,0.02439351,0.02127679,0.06800077,0.12212263,0.07542722,0.95745791,0.98192014,0.98988824,0.03243030,0.03243033,2.10416314,7.45935639,97.89475081,1500,62,11,15,21,109
156,54,q157_1199044,0,BDAC,C,D,2,Metre and Rhythm,Medium,0,0.03886827,0.01096513,0.00998242,0.32765135,0.29086995,0.25418875,0.05091098,0.05711504,0.02100914,0.08573702,0.12125680,0.05137894,0.96113169,0.98903488,0.99001757,0.02888585,0.02888587,2.10461314,5.14694126,99.17608470,1500,62,10,16,21,109
156,55,q157_1199044,1,ABCD,A,C,2,Metre and Rhythm,Medium,0,0.04153121,0.01969262,0.01068545,0.32172834,0.28172955,0.22456712,0.04867349,0.03193116,0.02503941,0.07109566,0.11364217,0.05929137,0.95846876,0.98030736,0.98931456,0.03084576,0.03084580,2.34331826,5.54879574,92.58521210,1500,62,10,16,21,109
156,56,q157_1199044,2,ACBD,A,B,2,Metre and Rhythm,Medium,0,0.03635002,0.01287367,0.01140146,0.32351158,0.25663445,0.24063259,0.04664983,0.05719561,0.02375155,0.09229453,0.15333418,0.06152790,0.96364998,0.98712630,0.98859857,0.02494857,0.02494859,2.08320369,5.39649523,86.70810234,1500,62,10,16,21,109
157,57,q158_14014,0,BACD,B,D,3,Genre and Style,Medium,0,0.03856770,0.00902912,0.00843504,0.32335248,0.29105791,0.25578491,0.05321337,0.05115900,0.01943688,0.09162944,0.13233037,0.04945710,0.96143226,0.99097090,0.99156494,0.03013266,0.03013268,2.30430038,5.86328835,117.55302557,1500,62,13,21,21,117
157,58,q158_14014,1,CDAB,C,B,3,Genre and Style,Medium,0,0.03612237,0.00979789,0.00859220,0.32200055,0.26418490,0.24488977,0.04844061,0.05075764,0.02035203,0.09763484,0.15962473,0.05339896,0.96387760,0.99020211,0.99140781,0.02753018,0.02753021,2.36866415,6.21482124,115.38469031,1500,62,13,21,21,117
157,59,q158_14014,2,ABDC,A,C,3,Genre and Style,Medium,0,0.04361587,0.02172743,0.01190446,0.31652563,0.27091855,0.20915053,0.04500888,0.02242951,0.02631301,0.06769768,0.10592252,0.07011309,0.95638413,0.97827260,0.98809554,0.03171141,0.03171141,2.21034897,5.88964976,83.00214529,1500,62,13,21,21,117
158,60,q159_14014,0,ACDB,A,A,0,Harmony,Medium,1,0.03867199,0.00954266,0.00834429,0.31341244,0.28696294,0.23135642,0.04274969,0.03116791,0.01540938,0.11360532,0.17439632,0.06439893,0.96132800,0.99045738,0.99165576,0.03032770,0.03032776,1.84669762,7.71772428,118.84244041,1500,62,8,42,21,133
158,61,q159_14014,1,DCBA,D,C,1,Harmony,Medium,0,0.04543886,0.01710624,0.00959271,0.29960265,0.28426863,0.22038872,0.04038696,0.01872032,0.01627032,0.09504786,0.14688912,0.07409828,0.95456112,0.98289374,0.99040728,0.03584615,0.03584616,1.69611297,7.72443680,103.24582903,1500,62,8,42,21,133
158,62,q159_14014,2,ABCD,A,A,0,Harmony,Medium,1,0.03896189,0.00963627,0.00875753,0.31191407,0.27844756,0.22498502,0.04170204,0.03086633,0.01577145,0.11388419,0.18349721,0.06696139,0.96103814,0.99036372,0.99124248,0.03020436,0.03020434,1.80090134,7.64615091,113.18745691,1500,62,8,42,21,133
159,63,q160_14014,0,CADB,B,D,1,Melody,Medium,0,0.03993834,0.00782957,0.00765746,0.30836978,0.31350572,0.25150733,0.04866384,0.03211039,0.01641148,0.11564880,0.14610156,0.05947122,0.96006164,0.99217038,0.99234255,0.03228087,0.03228091,2.14320000,7.76643857,129.59154167,1500,62,9,37,21,129
159,64,q160_14014,1,DCBA,D,D,0,Melody,Medium,1,0.03968682,0.00779009,0.00845883,0.30490437,0.31174798,0.25732172,0.04897729,0.03269802,0.01782431,0.11724712,0.14501054,0.06170435,0.96031320,0.99220993,0.99154115,0.03122799,0.03122795,2.10718285,7.29466586,117.21962899,1500,62,9,37,21,129
159,65,q160_14014,2,DCAB,C,B,2,Melody,Medium,0,0.03700006,0.00837725,0.00810172,0.30172161,0.27163426,0.24679407,0.04643860,0.03623587,0.01694906,0.12294900,0.18719625,0.06811955,0.96299993,0.99162272,0.99189829,0.02889834,0.02889835,2.09203187,8.40803298,122.43053723,1500,62,9,37,21,129
160,66,q161_1177896,0,CBAD,C,B,1,Sound Texture,High,0,0.03619984,0.00848664,0.00800076,0.31045501,0.27940657,0.24623274,0.04582400,0.04175259,0.01713242,0.11694679,0.17107088,0.07370976,0.96380019,0.99151339,0.99199926,0.02819908,0.02819907,2.14135062,9.21284971,123.98819506,1500,62,13,27,21,123
160,67,q161_1177896,1,DACB,B,D,1,Sound Texture,High,0,0.03958651,0.00811279,0.00849356,0.31286101,0.29872531,0.25386732,0.04869744,0.04737604,0.01702691,0.11214142,0.14311963,0.06851234,0.96041351,0.99188719,0.99150644,0.03109295,0.03109292,2.00468590,8.06639145,116.73632407,1500,62,13,27,21,123
160,68,q161_1177896,2,CBDA,D,B,1,Sound Texture,High,0,0.03615776,0.00853229,0.00801883,0.30879101,0.27893179,0.25182742,0.04594963,0.04226305,0.01670835,0.11865801,0.17063429,0.07032877,0.96384232,0.99146768,0.99198120,0.02813893,0.02813888,2.08363792,8.77044834,123.70641653,1500,62,13,27,21,123
161,69,q162_1177896,0,DCBA,D,D,0,Harmony,Medium,1,0.03899300,0.00790064,0.00874900,0.31452391,0.31927174,0.24765383,0.04752677,0.03170907,0.01570405,0.10839015,0.14603553,0.06000448,0.96100698,0.99209940,0.99125102,0.03024399,0.03024404,1.79495271,6.85843451,113.29871800,1500,62,9,35,21,127
161,70,q162_1177896,1,DCAB,C,C,0,Harmony,Medium,1,0.04203524,0.01506901,0.00957727,0.30118265,0.28280173,0.23392016,0.04873444,0.02587928,0.01730592,0.09925607,0.15489687,0.07226656,0.95796472,0.98493100,0.99042277,0.03245797,0.03245805,1.80697890,7.54563457,103.41391379,1500,62,9,35,21,127
161,71,q162_1177896,2,ADCB,A,A,0,Harmony,Medium,1,0.03812981,0.01014871,0.01005543,0.31046858,0.29062578,0.23936949,0.04975369,0.03528409,0.01823514,0.11293510,0.16306213,0.06636500,0.96187022,0.98985132,0.98994455,0.02807438,0.02807433,1.81346250,6.59991717,98.44875794,1500,62,9,35,21,127
162,72,q163_1177896,0,CDAB,C,C,0,Functional Context,Low,1,0.04192523,0.01659686,0.00915791,0.30459762,0.25995193,0.20199648,0.04634010,0.02639718,0.02053313,0.08662072,0.14820269,0.08139669,0.95807481,0.98340314,0.99084215,0.03276733,0.03276734,2.24212142,8.88813398,108.19528562,1500,62,12,32,21,127
162,73,q163_1177896,1,BCDA,D,D,0,Functional Context,Low,1,0.03793518,0.00831082,0.00878765,0.31324596,0.27457319,0.22790813,0.04926279,0.05027890,0.02010696,0.10456118,0.15619842,0.06834281,0.96206484,0.99168920,0.99121235,0.02914753,0.02914751,2.28809248,7.77714244,112.79606558,1500,62,12,32,21,127
162,74,q163_1177896,2,DCAB,C,C,0,Functional Context,Low,1,0.04170990,0.01680501,0.00916494,0.30495277,0.26340069,0.20411224,0.04654126,0.02563065,0.02042186,0.08712608,0.14674086,0.08157294,0.95829013,0.98319500,0.99083505,0.03254496,0.03254492,2.22825907,8.90054521,108.11148539,1500,62,12,32,21,127
163,75,q164_1227240,0,DCBA,D,D,0,Sound Texture,Medium,1,0.03814818,0.00806143,0.00732438,0.31895332,0.31213665,0.25252170,0.04521620,0.04633583,0.01736304,0.10532870,0.13168781,0.05459615,0.96185177,0.99193856,0.99267563,0.03082379,0.03082386,2.37058117,7.45402854,135.53029630,1500,62,10,26,21,119
163,76,q164_1227240,1,DCAB,C,C,0,Sound Texture,Medium,1,0.04313745,0.01995396,0.01112252,0.31166780,0.29082951,0.19995946,0.04269138,0.01962438,0.02818930,0.08164861,0.08929782,0.08747878,0.95686251,0.98004601,0.98887749,0.03201492,0.03201498,2.53443317,7.86501113,88.90764519,1500,62,10,26,21,119
163,77,q164_1227240,2,BDAC,C,C,0,Sound Texture,Medium,1,0.04337811,0.02024203,0.01175726,0.31179006,0.28784842,0.19324425,0.04267263,0.01880111,0.03091304,0.08202520,0.08959054,0.09430158,0.95662190,0.97975801,0.98824274,0.03162085,0.03162084,2.62927340,8.02071281,84.05385657,1500,62,10,26,21,119
164,78,q165_1227240,0,ABCD,A,A,0,Melody,High,1,0.03771163,0.00859143,0.00748058,0.30548294,0.25332925,0.20111815,0.07539491,0.04922859,0.03120825,0.09746787,0.19469214,0.09614134,0.96228834,0.99140865,0.99251941,0.03023105,0.03023106,4.17190319,12.85212610,132.67949464,1500,61,20,28,21,130
164,79,q165_1227240,1,ADCB,A,A,0,Melody,High,1,0.03748752,0.00874862,0.00749924,0.30781962,0.26344772,0.20894245,0.07574798,0.04822687,0.03344605,0.09424388,0.18416708,0.08939709,0.96251246,0.99125141,0.99250075,0.02998828,0.02998829,4.45992337,11.92081487,132.34679348,1500,62,20,27,21,130
164,80,q165_1227240,2,DACB,B,A,3,Melody,High,0,0.03794868,0.00883991,0.00773407,0.30690929,0.26649961,0.21394946,0.07621146,0.04792118,0.03122738,0.09347085,0.18147381,0.08432836,0.96205135,0.99116011,0.99226594,0.03021461,0.03021459,4.03763622,10.90348518,128.29795968,1500,62,20,27,21,130
165,81,q166_1227240,0,ABCD,A,A,0,Mood and Expression,Low,1,0.03657276,0.00968243,0.00793764,0.32617715,0.28158032,0.24312437,0.06139818,0.05002747,0.02672075,0.08333737,0.15008004,0.05705200,0.96342724,0.99031759,0.99206233,0.02863512,0.02863509,3.36633400,7.18752644,124.98202536,1500,62,13,16,21,112
165,82,q166_1227240,1,DCAB,C,C,0,Mood and Expression,Low,1,0.04101840,0.01735523,0.00995293,0.31383117,0.28027382,0.23175704,0.05814804,0.03200233,0.03064404,0.06896465,0.13013554,0.07048116,0.95898159,0.98264479,0.99004709,0.03106547,0.03106550,3.07889638,7.08144743,99.47291694,1500,62,13,16,21,112
165,83,q166_1227240,2,BDAC,C,C,0,Mood and Expression,Low,1,0.04065511,0.01719428,0.01014756,0.31487022,0.28435711,0.23407430,0.05830457,0.03209356,0.02885811,0.06910151,0.12866604,0.06554652,0.95934485,0.98280573,0.98985244,0.03050755,0.03050759,2.84384604,6.45933665,97.54583012,1500,62,13,16,21,112
166,84,q167_7096,0,ACDB,A,D,1,Metre and Rhythm,Medium,0,0.03730810,0.00900521,0.00728412,0.31597090,0.29945342,0.24732241,0.06265973,0.04848479,0.02551499,0.09244848,0.14033435,0.06407711,0.96269187,0.99099474,0.99271589,0.03002399,0.03002403,3.50282534,8.79682627,136.28500194,1500,62,12,18,21,113
166,85,q167_7096,1,BADC,B,A,1,Metre and Rhythm,Medium,0,0.03686182,0.01036404,0.00800306,0.32092569,0.28247543,0.23209516,0.06362092,0.04627057,0.02735171,0.08939558,0.15541811,0.06823657,0.96313818,0.98963594,0.99199695,0.02885876,0.02885877,3.41765857,8.52631492,123.95227116,1500,62,12,18,21,113
166,86,q167_7096,2,CBDA,D,B,1,Metre and Rhythm,Medium,0,0.03622787,0.00979052,0.00783299,0.31378167,0.27587737,0.24501433,0.05843508,0.04713045,0.02443012,0.09867544,0.16680475,0.06429489,0.96377215,0.99020947,0.99216704,0.02839488,0.02839488,3.11887469,8.20821759,126.66516178,1500,62,12,18,21,113
167,87,q168_7096,0,DCBA,D,D,0,Genre and Style,High,1,0.03666646,0.00824577,0.00917843,0.30538448,0.27062885,0.23595514,0.07734359,0.07632710,0.03192164,0.09158277,0.13471189,0.05363573,0.96333354,0.99175423,0.99082160,0.02748803,0.02748806,3.47789729,5.84367153,107.95109692,1500,62,24,21,21,128
167,88,q168_7096,1,CDAB,C,C,0,Genre and Style,High,1,0.04039701,0.01331695,0.00984070,0.29478159,0.26268785,0.21532929,0.07822253,0.05920241,0.03531504,0.08136570,0.13815913,0.05390968,0.95960299,0.98668306,0.99015934,0.03055632,0.03055635,3.58867230,5.47823733,100.61880802,1500,62,24,21,21,128
167,89,q168_7096,2,ADCB,A,A,0,Genre and Style,High,1,0.03729014,0.00945867,0.00962496,0.30480870,0.26705745,0.22088322,0.07880826,0.07525284,0.03869239,0.09032522,0.13972956,0.05397462,0.96270985,0.99054130,0.99037501,0.02766518,0.02766516,4.02000600,5.60777677,102.89654154,1500,62,24,21,21,128
168,90,q169_7096,0,BCAD,C,C,0,Melody,Medium,1,0.03939244,0.01484065,0.00848541,0.29532284,0.25843698,0.21555153,0.08182103,0.04930242,0.04139731,0.07873623,0.14056436,0.06277783,0.96060754,0.98515934,0.99151461,0.03090703,0.03090707,4.87864678,7.39832857,116.84937787,1500,62,19,22,21,124
168,91,q169_7096,1,ACBD,A,A,0,Melody,Medium,1,0.03555689,0.00894586,0.00755830,0.30525642,0.26478659,0.22510124,0.08502075,0.07046218,0.03975926,0.09312130,0.15283956,0.05937177,0.96444311,0.99105411,0.99244174,0.02799859,0.02799863,5.26034570,7.85517800,131.30493882,1500,62,19,22,21,124
168,92,q169_7096,2,CDBA,D,D,0,Melody,Medium,1,0.03590308,0.00763448,0.00754054,0.30063059,0.26475505,0.23134872,0.08469789,0.07349209,0.03583547,0.09891999,0.15129497,0.06467602,0.96409695,0.99236550,0.99245946,0.02836255,0.02836251,4.75237603,8.57711087,131.61655517,1500,62,19,22,21,124
169,93,q170_1103980,0,CBDA,D,C,3,Harmony,High,0,0.04004533,0.01646763,0.00846818,0.28951617,0.25005686,0.21116481,0.08833969,0.05474840,0.03263369,0.07887486,0.15393486,0.05710831,0.95995469,0.98353232,0.99153182,0.03157715,0.03157712,3.85368243,6.74386736,117.08906582,1500,62,23,25,21,131
169,94,q170_1103980,1,ABCD,A,B,1,Harmony,High,0,0.03517930,0.00835313,0.00834429,0.29487423,0.23501948,0.22345546,0.08238614,0.07332415,0.03469684,0.10084969,0.18538907,0.06530650,0.96482070,0.99164687,0.99165573,0.02683501,0.02683503,4.15815521,7.82649175,118.84247086,1500,62,23,25,21,131
169,95,q170_1103980,2,DCAB,C,A,3,Harmony,High,0,0.03624503,0.00940382,0.00903463,0.29975763,0.25533407,0.21828714,0.08930272,0.07424154,0.03952154,0.09418302,0.16206418,0.06548191,0.96375493,0.99059619,0.99096538,0.02721040,0.02721046,4.37445011,7.24788033,109.68522854,1500,62,23,25,21,131
170,96,q171_1103980,0,BDAC,C,A,1,Harmony,High,0,0.03663110,0.00883161,0.00751405,0.30047237,0.28498726,0.24293024,0.06394593,0.04682086,0.02402176,0.11061467,0.16317407,0.06215508,0.96336892,0.99116846,0.99248592,0.02911705,0.02911700,3.19691135,8.27184428,132.08395261,1500,62,17,33,21,133
170,97,q171_1103980,1,DCBA,D,C,1,Harmony,High,0,0.04463580,0.02546440,0.01655962,0.29383194,0.27128421,0.20252280,0.06606558,0.01809128,0.02601320,0.07993733,0.06820512,0.08453552,0.95536421,0.97453564,0.98344040,0.02807618,0.02807619,1.57088129,5.10491948,59.38786317,1500,62,17,33,21,133
170,98,q171_1103980,2,BADC,B,A,1,Harmony,High,0,0.03671537,0.00892263,0.00799684,0.29998226,0.28566755,0.23986628,0.06364465,0.04661564,0.02434088,0.11121206,0.16311560,0.06332815,0.96328463,0.99107738,0.99200317,0.02871852,0.02871854,3.04381151,7.91914649,124.04938438,1500,62,17,33,21,133
171,99,q172_1103980,0,DBAC,C,A,3,Instrumentation,Low,0,0.03707661,0.00987631,0.00906437,0.31801963,0.27812641,0.23992303,0.06936626,0.05956818,0.02863035,0.08465313,0.13871883,0.06121915,0.96292335,0.99012366,0.99093562,0.02801224,0.02801227,3.15855930,6.75382327,109.32206673,1500,62,17,18,21,118
171,100,q172_1103980,1,CADB,B,A,2,Instrumentation,Low,0,0.03646214,0.01014697,0.00843666,0.32108316,0.27206647,0.23834315,0.06901292,0.05808367,0.02677707,0.08468925,0.14424760,0.06247383,0.96353790,0.98985302,0.99156336,0.02802548,0.02802546,3.17389413,7.40504157,117.53030575,1500,62,17,18,21,118
171,101,q172_1103980,2,ABDC,A,C,3,Instrumentation,Low,0,0.04206019,0.01752819,0.00915678,0.31181410,0.27713820,0.21801430,0.06468082,0.03573429,0.02800922,0.07314745,0.12035481,0.07505840,0.95793979,0.98247176,0.99084323,0.03290341,0.03290345,3.05884882,8.19702685,108.20865100,1500,62,17,18,21,118
172,102,q173_121123,0,CABD,B,B,0,Melody,High,1,0.03549441,0.01107553,0.01105752,0.31567045,0.26292835,0.25368170,0.05381322,0.03793381,0.01600908,0.10493160,0.16996795,0.05191719,0.96450558,0.98892446,0.98894250,0.02443689,0.02443692,1.44780042,4.69519372,89.43620817,1500,62,11,20,21,114
172,103,q173_121123,1,ACBD,A,A,0,Melody,High,1,0.03663365,0.01135057,0.01119694,0.32282911,0.28276796,0.23728119,0.05840285,0.03694636,0.01917072,0.09548008,0.15398940,0.05887457,0.96336631,0.98864939,0.98880304,0.02543671,0.02543673,1.71213953,5.25809656,88.31014395,1500,62,11,20,21,114
172,104,q173_121123,2,DCAB,C,C,0,Melody,High,1,0.04287722,0.02666580,0.02208025,0.31299401,0.26682240,0.16687514,0.05546251,0.01216622,0.02237976,0.06867471,0.07624086,0.08857526,0.95712275,0.97333422,0.97791973,0.02079697,0.02079699,1.01356448,4.01151514,44.28933910,1500,62,11,20,21,114
173,105,q174_121123,0,ACDB,A,B,2,Metre and Rhythm,Medium,0,0.03546800,0.00921022,0.00955181,0.31580671,0.27231750,0.23049350,0.05294065,0.03378751,0.02185883,0.10537360,0.17523590,0.06943395,0.96453199,0.99078983,0.99044823,0.02591619,0.02591624,2.28844882,7.26919067,103.69217639,1500,62,11,23,21,117
173,106,q174_121123,1,DCBA,D,B,2,Metre and Rhythm,Medium,0,0.03523877,0.01055879,0.01110257,0.31656529,0.25850213,0.24301834,0.05381062,0.03771673,0.02174047,0.10300458,0.18196543,0.06981740,0.96476118,0.98944122,0.98889748,0.02413620,0.02413630,1.95814721,6.28839973,89.06923594,1500,62,11,23,21,117
173,107,q174_121123,2,BCAD,C,B,2,Metre and Rhythm,Medium,0,0.03550040,0.01047020,0.00924587,0.31484461,0.25473245,0.23936892,0.05306343,0.03530379,0.01920942,0.10461939,0.18708552,0.06944549,0.96449959,0.98952983,0.99075413,0.02625453,0.02625454,2.07762194,7.51097386,107.15639199,1500,62,11,23,21,117
174,108,q175_121123,0,CADB,B,C,3,Metre and Rhythm,High,0,0.04288702,0.01642882,0.01010121,0.30862949,0.25769035,0.22130981,0.04309774,0.03437477,0.02024722,0.09156464,0.15554536,0.07480802,0.95711297,0.98357120,0.98989878,0.03278582,0.03278581,2.00443567,7.40585029,97.99807609,1500,62,9,29,21,121
174,109,q175_121123,1,BCAD,C,D,3,Metre and Rhythm,High,0,0.03885833,0.00934099,0.00994246,0.31711290,0.27672984,0.24450443,0.04695985,0.05312371,0.02058295,0.10662896,0.15335925,0.06524655,0.96114170,0.99065901,0.99005758,0.02891587,0.02891588,2.07020709,6.56241380,99.57871617,1500,62,9,29,21,121
174,110,q175_121123,2,DBAC,C,A,3,Metre and Rhythm,High,0,0.03775683,0.01048614,0.01031437,0.31759292,0.25742207,0.22407677,0.04935168,0.05323172,0.02285917,0.10447188,0.17388748,0.07426538,0.96224318,0.98951385,0.98968557,0.02744246,0.02744239,2.21624409,7.20018304,95.95207637,1500,62,9,29,21,121
175,111,q176_1076450,0,ACBD,A,D,3,Metre and Rhythm,Medium,0,0.03724780,0.00983434,0.00870626,0.32333524,0.29387519,0.25486732,0.05960358,0.04509963,0.01768257,0.08917773,0.13675566,0.05884319,0.96275225,0.99016566,0.99129375,0.02854154,0.02854150,2.03101787,6.75872240,113.85989244,1500,62,11,17,21,111
175,112,q176_1076450,1,ABDC,A,C,3,Metre and Rhythm,Medium,0,0.04030262,0.01670111,0.00995716,0.31668867,0.26955300,0.23244815,0.05601945,0.03253238,0.02003437,0.07955044,0.14624238,0.06735065,0.95969736,0.98329890,0.99004286,0.03034546,0.03034550,2.01205610,6.76403951,99.43020831,1500,62,11,17,21,111
175,113,q176_1076450,2,BDAC,C,B,3,Metre and Rhythm,Medium,0,0.03632606,0.01129914,0.00936742,0.32036741,0.26212060,0.24893275,0.05323684,0.04328680,0.01781884,0.09425668,0.16963049,0.06283783,0.96367396,0.98870092,0.99063258,0.02695864,0.02695862,1.90221502,6.70812811,105.75302149,1500,62,11,17,21,111
176,114,q177_1076450,0,BDAC,C,D,2,Instrumentation,Medium,0,0.03698643,0.00875351,0.00991040,0.31354379,0.28123300,0.24309964,0.06449252,0.05185698,0.02556241,0.09257036,0.14719314,0.06539826,0.96301360,0.99124649,0.99008961,0.02707603,0.02707601,2.57935284,6.59895458,99.90413174,1500,62,14,23,21,120
176,115,q177_1076450,1,ACBD,A,B,2,Instrumentation,Medium,0,0.03551426,0.00927502,0.01032131,0.31076175,0.25324299,0.23807480,0.05879125,0.04941019,0.02526508,0.10077572,0.18240683,0.06904863,0.96448578,0.99072495,0.98967865,0.02519296,0.02519287,2.44785682,6.68991249,95.88696561,1500,62,14,23,21,120
176,116,q177_1076450,2,DCBA,D,B,2,Instrumentation,Medium,0,0.03545701,0.00887730,0.00987313,0.31151866,0.25646982,0.24016158,0.05875789,0.04987472,0.02462280,0.10045809,0.17854509,0.07107855,0.96454293,0.99112272,0.99012693,0.02558389,0.02558400,2.49392042,7.19919135,100.28501408,1500,62,14,23,21,120
177,117,q178_1076450,0,ADCB,A,B,3,Melody,Medium,0,0.03531354,0.00842452,0.00890663,0.30819181,0.26819284,0.24874746,0.07047921,0.06696190,0.03185437,0.09598187,0.15980569,0.05707931,0.96468645,0.99157545,0.99109334,0.02640692,0.02640689,3.57648060,6.40863481,111.27596713,1500,62,19,16,21,118
177,118,q178_1076450,1,CADB,B,C,3,Melody,Medium,0,0.04036731,0.01587808,0.00915314,0.30258172,0.27698561,0.22021381,0.07382137,0.03826973,0.03051969,0.07269315,0.13106181,0.06138608,0.95963269,0.98412196,0.99084687,0.03121416,0.03121418,3.33434023,6.70655689,108.25208852,1500,62,19,16,21,118
177,119,q178_1076450,2,DCAB,C,A,3,Melody,Medium,0,0.03589190,0.00864399,0.00853735,0.31270877,0.27875018,0.23112067,0.07428344,0.06376718,0.03438965,0.08753615,0.15234649,0.06275263,0.96410813,0.99135602,0.99146265,0.02735455,0.02735452,4.02814150,7.35036625,116.13239327,1500,62,19,16,21,118
178,120,q179_1407836,0,ABDC,A,A,0,Metre and Rhythm,Medium,1,0.03758044,0.00983645,0.00878841,0.32556353,0.27976533,0.22916084,0.06024810,0.04098862,0.02178036,0.08970122,0.16991877,0.06712615,0.96241959,0.99016357,0.99121165,0.02879203,0.02879205,2.47830546,7.63803280,112.78625343,1500,62,11,21,21,115
178,121,q179_1407836,1,DBCA,D,D,0,Metre and Rhythm,Medium,1,0.03741480,0.00909852,0.00762379,0.32359210,0.29181898,0.24062533,0.06030812,0.04280876,0.01919267,0.08997150,0.14691361,0.06718127,0.96258523,0.99090142,0.99237616,0.02979101,0.02979093,2.51747006,8.81205203,130.16828306,1500,62,11,21,21,115
178,122,q179_1407836,2,CBAD,C,C,0,Metre and Rhythm,Medium,1,0.04207429,0.01817717,0.00912871,0.31517820,0.28064675,0.22842991,0.05559885,0.02576166,0.02341944,0.07297938,0.13407761,0.07740316,0.95792572,0.98182284,0.99087128,0.03294558,0.03294556,2.56547186,8.47909387,108.54454306,1500,62,11,21,21,115
179,123,q180_1407836,0,ADCB,A,B,3,Functional Context,Low,0,0.03591499,0.01068754,0.00983666,0.32181911,0.24808534,0.24108467,0.04941354,0.05899814,0.02059125,0.09300565,0.16613623,0.06181543,0.96408495,0.98931253,0.99016334,0.02607833,0.02607839,2.09331680,6.28418611,100.66048464,1500,62,14,25,21,122
179,124,q180_1407836,1,DABC,B,D,2,Functional Context,Low,0,0.03864534,0.00909640,0.00965054,0.32170106,0.27592988,0.25365675,0.05105898,0.05928297,0.01879831,0.08930703,0.14475250,0.05456787,0.96135463,0.99090363,0.99034950,0.02899480,0.02899487,1.94790237,5.65438593,102.62116467,1500,62,14,25,21,122
179,125,q180_1407836,2,DACB,B,A,3,Functional Context,Low,0,0.03814238,0.01020251,0.01030024,0.32129284,0.26112540,0.23614021,0.05606596,0.05957960,0.02285616,0.08726312,0.15823131,0.06226465,0.96185766,0.98979747,0.98969976,0.02784213,0.02784210,2.21899225,6.04496839,96.08507805,1500,62,14,25,21,122
180,126,q181_1407836,0,BCAD,C,A,1,Functional Context,Low,0,0.03633747,0.01040178,0.00942315,0.31945695,0.25805436,0.23381429,0.07033904,0.06282530,0.03828469,0.08676271,0.16402374,0.06061398,0.96366254,0.98959823,0.99057690,0.02691431,0.02691435,4.06283168,6.43245135,105.12158352,1500,62,18,17,21,118
180,127,q181_1407836,1,ACDB,A,D,1,Functional Context,Low,0,0.03820912,0.00872968,0.00988655,0.31995532,0.27495864,0.24551535,0.06813008,0.06195435,0.03531596,0.08668394,0.14165682,0.05566133,0.96179088,0.99127029,0.99011347,0.02832257,0.02832259,3.57212227,5.63000720,100.14754905,1500,62,18,17,21,118
