sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,n_positive_available,minimal_sufficient_k,minimal_necessary_k,auc_sufficiency,auc_necessity
q247_785425,Historical and Cultural Context,Medium,knowledge,False,B,0.48309197735671394,0.11838678047622371,True,UC_audio,6,,,-0.7131341780157261,0.11518407383327887
q247_785425,Historical and Cultural Context,Medium,knowledge,False,B,0.48309197735671394,0.11838678047622371,True,UC_text,5,1.0,1.0,1.5168140271086292,1.2772679761288805
q248_785425,Musical Texture,Medium,percettiva,False,B,0.6907487100657714,0.270501081481497,True,MI,11,1.0,,0.7188034044124332,0.04411450174152052
q248_785425,Musical Texture,Medium,percettiva,False,B,0.6907487100657714,0.270501081481497,True,MI_balanced,11,6.0,,0.4609489597307056,0.08186588227476084
q248_785425,Musical Texture,Medium,percettiva,False,B,0.6907487100657714,0.270501081481497,True,UC_audio,5,1.0,,0.7305686896322318,-0.026449300474142613
q248_785425,Musical Texture,Medium,percettiva,False,B,0.6907487100657714,0.270501081481497,True,UC_text,5,1.0,,0.8265063480129128,0.31175355185518117
q249_6730,Lyrics,Low,knowledge,True,A,0.4294735476224624,0.4294735476224624,True,MI,9,1.0,2.0,-0.25342381218221754,1.5928553290412033
q249_6730,Lyrics,Low,knowledge,True,A,0.4294735476224624,0.4294735476224624,True,MI_balanced,9,1.0,1.0,-0.7206739745588673,1.7414098300582734
q249_6730,Lyrics,Low,knowledge,True,A,0.4294735476224624,0.4294735476224624,True,UC_audio,5,1.0,1.0,3.7785929347728646,1.7429663746622872
q249_6730,Lyrics,Low,knowledge,True,A,0.4294735476224624,0.4294735476224624,True,UC_text,1,,,-1.0067363188074738,0.016100891667808724
q24_1215874,Metre and Rhythm,Medium,percettiva,True,A,0.8106406173469854,0.8106406173469854,True,MI,16,12.0,14.0,0.19683853557557887,0.1659313546913305
q24_1215874,Metre and Rhythm,Medium,percettiva,True,A,0.8106406173469854,0.8106406173469854,True,MI_balanced,16,,6.0,0.09091638608926554,0.47876150440768195
q24_1215874,Metre and Rhythm,Medium,percettiva,True,A,0.8106406173469854,0.8106406173469854,True,UC_audio,4,2.0,,1.0165135746044558,-0.011528377807956668
q24_1215874,Metre and Rhythm,Medium,percettiva,True,A,0.8106406173469854,0.8106406173469854,True,UC_text,9,1.0,2.0,0.8513804209003578,0.5904463046254843
q250_6730,Harmony,High,analitica,False,B,0.7107760860344444,0.19130278832019096,True,MI,13,1.0,,0.7897938056274423,0.11103791099853094
q250_6730,Harmony,High,analitica,False,B,0.7107760860344444,0.19130278832019096,True,MI_balanced,13,1.0,,0.7395902035788082,0.15848113945911993
q250_6730,Harmony,High,analitica,False,B,0.7107760860344444,0.19130278832019096,True,UC_audio,8,1.0,,0.8658691385689363,-0.05259209995415632
q250_6730,Harmony,High,analitica,False,B,0.7107760860344444,0.19130278832019096,True,UC_text,6,1.0,4.0,1.0144571485679745,0.5808126958841545
q251_6730,Lyrics,Low,knowledge,True,A,0.997470108744565,0.997470108744565,True,MI,16,2.0,2.0,-0.007938132021128743,0.7169605275506323
q251_6730,Lyrics,Low,knowledge,True,A,0.997470108744565,0.997470108744565,True,MI_balanced,16,1.0,1.0,-0.00708658121673098,0.6685371420887265
q251_6730,Lyrics,Low,knowledge,True,A,0.997470108744565,0.997470108744565,True,UC_audio,5,,,-0.23604515700917966,5.458957564117788e-05
q251_6730,Lyrics,Low,knowledge,True,A,0.997470108744565,0.997470108744565,True,UC_text,3,1.0,1.0,0.9622779432430586,0.9759637261351736
q252_231013,Genre and Style,Low,knowledge,True,A,0.9923190369028182,0.9923190369028182,True,MI,22,1.0,16.0,0.7190773317477958,0.14962902321691515
q252_231013,Genre and Style,Low,knowledge,True,A,0.9923190369028182,0.9923190369028182,True,MI_balanced,22,1.0,6.0,0.6259766088912538,0.42448866752992565
q252_231013,Genre and Style,Low,knowledge,True,A,0.9923190369028182,0.9923190369028182,True,UC_audio,8,1.0,,0.9660217645361959,-0.0017703957684858556
q252_231013,Genre and Style,Low,knowledge,True,A,0.9923190369028182,0.9923190369028182,True,UC_text,7,2.0,6.0,0.9195762732939703,0.41669695004441476
q253_231013,Instrumentation,Low,percettiva,True,A,0.9329256495271177,0.9329256495271177,True,MI,19,1.0,3.0,0.038460386366828206,1.0222451428229724
q253_231013,Instrumentation,Low,percettiva,True,A,0.9329256495271177,0.9329256495271177,True,MI_balanced,19,6.0,2.0,0.5078901918088192,1.1788559349551362
q253_231013,Instrumentation,Low,percettiva,True,A,0.9329256495271177,0.9329256495271177,True,UC_audio,10,,,0.15029353524374625,0.0935383184362077
q253_231013,Instrumentation,Low,percettiva,True,A,0.9329256495271177,0.9329256495271177,True,UC_text,5,3.0,1.0,0.8904685162782547,1.0924473177824536
q254_231013,Mood and Expression,Low,knowledge,True,A,0.8630840833724186,0.8630840833724186,True,MI,20,1.0,9.0,0.31891045912968435,0.5375793396842965
q254_231013,Mood and Expression,Low,knowledge,True,A,0.8630840833724186,0.8630840833724186,True,MI_balanced,20,4.0,3.0,0.8228824762022124,1.0257702455468132
q254_231013,Mood and Expression,Low,knowledge,True,A,0.8630840833724186,0.8630840833724186,True,UC_audio,7,2.0,,0.6225542788210617,-0.04032959101910376
q254_231013,Mood and Expression,Low,knowledge,True,A,0.8630840833724186,0.8630840833724186,True,UC_text,7,2.0,3.0,0.9833920084751165,0.8512785040591724
q255_266919,Sound Texture,Low,percettiva,False,B,0.9277347794878404,0.04205574053443029,True,MI,19,1.0,,0.5127818138744259,0.04139339520021184
q255_266919,Sound Texture,Low,percettiva,False,B,0.9277347794878404,0.04205574053443029,True,MI_balanced,19,1.0,,0.6146329066484444,0.28246394034779093
q255_266919,Sound Texture,Low,percettiva,False,B,0.9277347794878404,0.04205574053443029,True,UC_audio,10,1.0,,0.8230815034784081,0.018363291105885693
q255_266919,Sound Texture,Low,percettiva,False,B,0.9277347794878404,0.04205574053443029,True,UC_text,8,1.0,,1.020387033064255,0.3420246760206738
q256_266919,Melody,High,analitica,False,D,0.44357843937003977,0.32452891890688146,True,MI,10,1.0,1.0,0.2806170983232809,1.4566975655910037
q256_266919,Melody,High,analitica,False,D,0.44357843937003977,0.32452891890688146,True,MI_balanced,10,1.0,1.0,0.024601590269177468,1.4541658229544951
q256_266919,Melody,High,analitica,False,D,0.44357843937003977,0.32452891890688146,True,UC_audio,9,1.0,,0.6243689173629831,0.1535680626963522
q256_266919,Melody,High,analitica,False,D,0.44357843937003977,0.32452891890688146,True,UC_text,5,,1.0,-0.40308714612572377,1.0521062072142808
q257_266919,Genre and Style,Medium,knowledge,True,A,0.9511593454004394,0.9511593454004394,True,MI,14,1.0,,0.780869799122122,0.13712309311189178
q257_266919,Genre and Style,Medium,knowledge,True,A,0.9511593454004394,0.9511593454004394,True,MI_balanced,14,1.0,,0.8943820508229214,0.13214463977976637
q257_266919,Genre and Style,Medium,knowledge,True,A,0.9511593454004394,0.9511593454004394,True,UC_audio,9,1.0,,0.9892733838269271,0.008033782915397457
q257_266919,Genre and Style,Medium,knowledge,True,A,0.9511593454004394,0.9511593454004394,True,UC_text,4,1.0,,0.9110506002558496,0.34472888229289905
q258_349850,Historical and Cultural Context,Low,knowledge,False,C,0.5550895411952719,0.33667882562075124,True,MI,14,1.0,,1.1845011034108208,0.013828733541730927
q258_349850,Historical and Cultural Context,Low,knowledge,False,C,0.5550895411952719,0.33667882562075124,True,MI_balanced,14,1.0,,1.1452749873896961,-0.4494064035384675
q258_349850,Historical and Cultural Context,Low,knowledge,False,C,0.5550895411952719,0.33667882562075124,True,UC_audio,9,1.0,3.0,1.1545608772554816,0.37236204405456974
q258_349850,Historical and Cultural Context,Low,knowledge,False,C,0.5550895411952719,0.33667882562075124,True,UC_text,3,1.0,,1.6368364719715236,0.09804870743004927
q259_349850,Sound Texture,Medium,percettiva,True,A,0.8573722725273258,0.8573722725273258,True,MI,12,1.0,,1.0874942888111798,-0.026565452177369813
q259_349850,Sound Texture,Medium,percettiva,True,A,0.8573722725273258,0.8573722725273258,True,MI_balanced,12,1.0,,1.0975408991410123,-0.12102358300018883
q259_349850,Sound Texture,Medium,percettiva,True,A,0.8573722725273258,0.8573722725273258,True,UC_audio,5,1.0,,0.968251992706928,0.03739022161729997
q259_349850,Sound Texture,Medium,percettiva,True,A,0.8573722725273258,0.8573722725273258,True,UC_text,3,1.0,,1.1957501605105005,-0.04219316318694587
q25_135660,Metre and Rhythm,High,percettiva,False,C,0.45216856329172755,0.1422811511734008,True,MI,15,4.0,1.0,0.45191264993328084,1.1003381094608196
q25_135660,Metre and Rhythm,High,percettiva,False,C,0.45216856329172755,0.1422811511734008,True,MI_balanced,15,5.0,1.0,0.7565367218701529,0.8105681787101741
q25_135660,Metre and Rhythm,High,percettiva,False,C,0.45216856329172755,0.1422811511734008,True,UC_audio,5,1.0,,1.3256579335177554,-0.0077002631387616035
q25_135660,Metre and Rhythm,High,percettiva,False,C,0.45216856329172755,0.1422811511734008,True,UC_text,6,3.0,1.0,1.7398084764394601,1.8988501298194793
q260_349850,Melody,Medium,analitica,False,D,0.467244959125546,0.1075658972987623,True,MI,16,1.0,4.0,0.3200571178693286,0.9239547837323362
q260_349850,Melody,Medium,analitica,False,D,0.467244959125546,0.1075658972987623,True,MI_balanced,16,2.0,2.0,0.3429933783609841,1.2378794502960702
q260_349850,Melody,Medium,analitica,False,D,0.467244959125546,0.1075658972987623,True,UC_audio,7,,,-0.07237302434374536,0.17235512837159148
q260_349850,Melody,Medium,analitica,False,D,0.467244959125546,0.1075658972987623,True,UC_text,7,,1.0,-0.6626681331594485,1.118156947854999
q261_924963,Mood and Expression,Low,knowledge,True,A,0.9078180046526836,0.9078180046526836,True,MI,9,1.0,,0.7556625081115502,0.17761531034528258
q261_924963,Mood and Expression,Low,knowledge,True,A,0.9078180046526836,0.9078180046526836,True,MI_balanced,9,1.0,,0.77196368039236,0.21495508060854968
q261_924963,Mood and Expression,Low,knowledge,True,A,0.9078180046526836,0.9078180046526836,True,UC_audio,6,1.0,,0.8854557855455828,-0.006747882498170982
q261_924963,Mood and Expression,Low,knowledge,True,A,0.9078180046526836,0.9078180046526836,True,UC_text,7,1.0,3.0,0.835997694021007,0.37066729926408487
q262_924963,Mood and Expression,Medium,knowledge,False,D,0.9082704798584189,0.05286768166440334,True,MI,13,1.0,2.0,0.6343212707180961,1.115769107544425
q262_924963,Mood and Expression,Medium,knowledge,False,D,0.9082704798584189,0.05286768166440334,True,MI_balanced,13,5.0,1.0,0.8671183451027464,1.1671363792053906
q262_924963,Mood and Expression,Medium,knowledge,False,D,0.9082704798584189,0.05286768166440334,True,UC_audio,7,1.0,,0.9734549056164936,-0.010371292673028715
q262_924963,Mood and Expression,Medium,knowledge,False,D,0.9082704798584189,0.05286768166440334,True,UC_text,6,2.0,1.0,1.0462762270747816,1.100826850478236
q263_924963,Genre and Style,Medium,knowledge,True,A,0.716333027286387,0.716333027286387,True,MI,14,14.0,2.0,0.1699172078058314,1.2204732158519296
q263_924963,Genre and Style,Medium,knowledge,True,A,0.716333027286387,0.716333027286387,True,MI_balanced,14,8.0,1.0,0.3310805076286754,1.2772725077081921
q263_924963,Genre and Style,Medium,knowledge,True,A,0.716333027286387,0.716333027286387,True,UC_audio,5,2.0,,0.7530280522667234,0.10539902823205212
q263_924963,Genre and Style,Medium,knowledge,True,A,0.716333027286387,0.716333027286387,True,UC_text,8,,1.0,0.24249289537411844,1.3084766428391106
q264_1138775,Genre and Style,Low,knowledge,True,A,0.9733069081912228,0.9733069081912228,True,MI,22,,1.0,-0.1639484197517586,1.3365355453446552
q264_1138775,Genre and Style,Low,knowledge,True,A,0.9733069081912228,0.9733069081912228,True,MI_balanced,22,7.0,1.0,0.6245390816073942,1.3208806563738622
q264_1138775,Genre and Style,Low,knowledge,True,A,0.9733069081912228,0.9733069081912228,True,UC_audio,6,1.0,,1.0102085669827074,-0.02271341441595415
q264_1138775,Genre and Style,Low,knowledge,True,A,0.9733069081912228,0.9733069081912228,True,UC_text,10,8.0,1.0,0.5472041963306835,1.3194569856157636
q265_1138775,Instrumentation,Low,percettiva,False,B,0.470369090047271,0.27651572321294476,True,MI,13,,11.0,-0.34685995968213296,0.3380446899821287
q265_1138775,Instrumentation,Low,percettiva,False,B,0.470369090047271,0.27651572321294476,True,MI_balanced,13,,6.0,-0.6000717073567878,0.5183763595849765
q265_1138775,Instrumentation,Low,percettiva,False,B,0.470369090047271,0.27651572321294476,True,UC_audio,5,,,0.054258019855977106,0.20489873471717063
q265_1138775,Instrumentation,Low,percettiva,False,B,0.470369090047271,0.27651572321294476,True,UC_text,7,3.0,1.0,1.1952707353968202,0.9888223961296275
q266_1138775,Functional Context,Low,knowledge,True,A,0.9559565434860985,0.9559565434860985,True,MI,15,6.0,,0.6599827976963674,0.1287755814792244
q266_1138775,Functional Context,Low,knowledge,True,A,0.9559565434860985,0.9559565434860985,True,MI_balanced,15,3.0,,0.8800932385542405,0.22093531834840718
q266_1138775,Functional Context,Low,knowledge,True,A,0.9559565434860985,0.9559565434860985,True,UC_audio,5,1.0,,0.9791599424229729,-0.015125317532884673
q266_1138775,Functional Context,Low,knowledge,True,A,0.9559565434860985,0.9559565434860985,True,UC_text,7,1.0,,0.9631169753226452,0.3255650291638306
q267_1070646,Instrumentation,Medium,percettiva,True,A,0.9833237986793776,0.9833237986793776,True,MI,20,16.0,2.0,-0.185736843676123,1.2720498948717176
q267_1070646,Instrumentation,Medium,percettiva,True,A,0.9833237986793776,0.9833237986793776,True,MI_balanced,20,7.0,1.0,0.5082199494878381,1.3164799308792436
q267_1070646,Instrumentation,Medium,percettiva,True,A,0.9833237986793776,0.9833237986793776,True,UC_audio,8,,,0.3046566185397413,-0.0013415829770688631
q267_1070646,Instrumentation,Medium,percettiva,True,A,0.9833237986793776,0.9833237986793776,True,UC_text,8,4.0,1.0,0.7888403668377694,1.3182799737777746
q268_1070646,Historical and Cultural Context,Medium,knowledge,True,A,0.9652967286482131,0.9652967286482131,True,MI,16,1.0,,0.8506398408971871,0.35585279873087244
q268_1070646,Historical and Cultural Context,Medium,knowledge,True,A,0.9652967286482131,0.9652967286482131,True,MI_balanced,16,1.0,,0.8680174232542925,0.4375773281029504
q268_1070646,Historical and Cultural Context,Medium,knowledge,True,A,0.9652967286482131,0.9652967286482131,True,UC_audio,7,1.0,,0.9892939741204952,0.005499005447547128
q268_1070646,Historical and Cultural Context,Medium,knowledge,True,A,0.9652967286482131,0.9652967286482131,True,UC_text,7,1.0,,0.9741621330301741,0.20087938972841463
q269_1070646,Melody,High,analitica,True,A,0.9073524607782962,0.9073524607782962,True,MI,15,10.0,2.0,0.3957566406810864,0.8934461414370444
q269_1070646,Melody,High,analitica,True,A,0.9073524607782962,0.9073524607782962,True,MI_balanced,15,5.0,1.0,0.48828281464717466,0.8946194583996171
q269_1070646,Melody,High,analitica,True,A,0.9073524607782962,0.9073524607782962,True,UC_audio,7,1.0,,0.9834497472156468,0.01960401223057183
q269_1070646,Melody,High,analitica,True,A,0.9073524607782962,0.9073524607782962,True,UC_text,7,1.0,3.0,0.6507437416119911,0.5176291815056583
q26_135660,Melody,High,analitica,False,D,0.6607552373657111,0.032897066177150824,True,MI,12,2.0,10.0,0.368923734992186,0.5457175537773354
q26_135660,Melody,High,analitica,False,D,0.6607552373657111,0.032897066177150824,True,MI_balanced,12,,4.0,0.3111946072755774,0.6967580805206486
q26_135660,Melody,High,analitica,False,D,0.6607552373657111,0.032897066177150824,True,UC_audio,12,1.0,,1.0058474306102958,-0.03653446896541714
q26_135660,Melody,High,analitica,False,D,0.6607552373657111,0.032897066177150824,True,UC_text,6,4.0,2.0,0.8153042821189502,0.799172115803488
q270_17954,Instrumentation,Low,percettiva,True,A,0.4735242418423999,0.4735242418423999,True,MI,9,4.0,1.0,0.6101749508925587,0.4043322403316137
q270_17954,Instrumentation,Low,percettiva,True,A,0.4735242418423999,0.4735242418423999,True,MI_balanced,9,2.0,1.0,0.5245517612180597,0.3172348574228373
q270_17954,Instrumentation,Low,percettiva,True,A,0.4735242418423999,0.4735242418423999,True,UC_audio,7,1.0,,0.8975488748535007,-0.5176194373551845
q270_17954,Instrumentation,Low,percettiva,True,A,0.4735242418423999,0.4735242418423999,True,UC_text,6,,1.0,-0.5167794248363111,1.695627946292038
q271_17954,Performance,High,analitica,False,B,0.41559399041214495,0.1050786165546884,True,MI,8,1.0,1.0,1.7469709468359838,2.0809478586488037
q271_17954,Performance,High,analitica,False,B,0.41559399041214495,0.1050786165546884,True,MI_balanced,8,1.0,1.0,1.822448213001663,2.1959451219943014
q271_17954,Performance,High,analitica,False,B,0.41559399041214495,0.1050786165546884,True,UC_audio,8,1.0,,1.0817904472015654,-0.098044837404752
q271_17954,Performance,High,analitica,False,B,0.41559399041214495,0.1050786165546884,True,UC_text,5,1.0,1.0,1.052467881905559,2.124734612049319
q272_17954,Harmony,High,analitica,True,A,0.9963364491463589,0.9963364491463589,True,MI,17,1.0,,0.3529004067366855,0.0012457926197636364
q272_17954,Harmony,High,analitica,True,A,0.9963364491463589,0.9963364491463589,True,MI_balanced,17,,,0.2810606765903862,0.0013385354801892131
q272_17954,Harmony,High,analitica,True,A,0.9963364491463589,0.9963364491463589,True,UC_audio,7,1.0,,0.9980094629971968,0.0007633366942486568
q272_17954,Harmony,High,analitica,True,A,0.9963364491463589,0.9963364491463589,True,UC_text,6,1.0,5.0,0.9931616684697867,0.4738899522649766
q273_1131366,Melody,Low,analitica,False,D,0.6845983029560776,0.03516608933887084,True,MI,14,1.0,,0.6306223812709865,-0.14872388284981644
q273_1131366,Melody,Low,analitica,False,D,0.6845983029560776,0.03516608933887084,True,MI_balanced,14,1.0,,0.5790821051541429,-0.04893381666346803
q273_1131366,Melody,Low,analitica,False,D,0.6845983029560776,0.03516608933887084,True,UC_audio,10,1.0,,0.902447037766953,-0.029203758935986708
q273_1131366,Melody,Low,analitica,False,D,0.6845983029560776,0.03516608933887084,True,UC_text,5,1.0,,1.3521707362447362,-0.02169590733097563
q274_1131366,Harmony,High,analitica,False,C,0.3931465641626191,0.3259299494033903,True,MI,16,1.0,15.0,-0.638816233131595,0.35269936475726493
q274_1131366,Harmony,High,analitica,False,C,0.3931465641626191,0.3259299494033903,True,MI_balanced,16,,4.0,-1.059791710390674,2.0620898553661293
q274_1131366,Harmony,High,analitica,False,C,0.3931465641626191,0.3259299494033903,True,UC_audio,9,1.0,,1.110354694732116,0.24216186327630565
q274_1131366,Harmony,High,analitica,False,C,0.3931465641626191,0.3259299494033903,True,UC_text,6,2.0,1.0,0.7147464519487249,2.2302495913550895
q275_1131366,Mood and Expression,Low,knowledge,False,C,0.9527894244365019,0.019166115812821675,True,MI,11,5.0,7.0,0.6089262368160754,0.5458259669100458
q275_1131366,Mood and Expression,Low,knowledge,False,C,0.9527894244365019,0.019166115812821675,True,MI_balanced,11,4.0,4.0,0.6119632435395947,0.5987286098681057
q275_1131366,Mood and Expression,Low,knowledge,False,C,0.9527894244365019,0.019166115812821675,True,UC_audio,4,1.0,,1.0373820185134102,-0.0036460302005084937
q275_1131366,Mood and Expression,Low,knowledge,False,C,0.9527894244365019,0.019166115812821675,True,UC_text,8,1.0,4.0,0.960656176586537,0.4969390897459574
q276_30259,Melody,High,analitica,False,C,0.37595539918491455,0.11113220372613478,True,MI,21,,2.0,-0.6850648408155274,2.2393031079686616
q276_30259,Melody,High,analitica,False,C,0.37595539918491455,0.11113220372613478,True,MI_balanced,21,,1.0,-0.4241411962114671,2.2475474849246604
q276_30259,Melody,High,analitica,False,C,0.37595539918491455,0.11113220372613478,True,UC_audio,8,,8.0,-1.0734298648652314,0.4152864352279335
q276_30259,Melody,High,analitica,False,C,0.37595539918491455,0.11113220372613478,True,UC_text,7,1.0,3.0,1.0173190945845518,1.6455981467894094
q277_30259,Functional Context,Low,knowledge,True,A,0.9622174874898297,0.9622174874898297,True,MI,11,1.0,2.0,0.7441248352151301,0.834347158258122
q277_30259,Functional Context,Low,knowledge,True,A,0.9622174874898297,0.9622174874898297,True,MI_balanced,11,3.0,2.0,0.8927403948939949,0.8209594289992215
q277_30259,Functional Context,Low,knowledge,True,A,0.9622174874898297,0.9622174874898297,True,UC_audio,8,1.0,,1.0344692885948317,0.01179960542370608
q277_30259,Functional Context,Low,knowledge,True,A,0.9622174874898297,0.9622174874898297,True,UC_text,6,1.0,3.0,0.9388572106815732,0.7151168520773183
q278_30259,Lyrics,Low,knowledge,True,A,0.6779524394033445,0.6779524394033445,True,MI,15,,1.0,-0.2362386481965368,1.481743754123909
q278_30259,Lyrics,Low,knowledge,True,A,0.6779524394033445,0.6779524394033445,True,MI_balanced,15,,1.0,-0.1653936072358346,1.5318251218695234
q278_30259,Lyrics,Low,knowledge,True,A,0.6779524394033445,0.6779524394033445,True,UC_audio,12,5.0,1.0,0.7455843232348088,-0.24964742652132405
q278_30259,Lyrics,Low,knowledge,True,A,0.6779524394033445,0.6779524394033445,True,UC_text,2,,1.0,-0.18491679049406415,0.7750628829529387
q279_617329,Instrumentation,Low,percettiva,False,B,0.854635205208685,0.011815647558642494,True,MI,19,1.0,2.0,0.4195803348791352,1.3129635334389316
q279_617329,Instrumentation,Low,percettiva,False,B,0.854635205208685,0.011815647558642494,True,MI_balanced,19,5.0,1.0,0.6343235252760381,1.3489420890089039
q279_617329,Instrumentation,Low,percettiva,False,B,0.854635205208685,0.011815647558642494,True,UC_audio,4,1.0,,0.9622147187168054,-0.0015558415157055868
q279_617329,Instrumentation,Low,percettiva,False,B,0.854635205208685,0.011815647558642494,True,UC_text,9,6.0,1.0,0.6520187167499529,1.3363491310574902
q27_135660,Sound Texture,Low,percettiva,True,A,0.637033281539453,0.637033281539453,True,MI,11,6.0,1.0,0.44701262110439666,1.1634352108823451
q27_135660,Sound Texture,Low,percettiva,True,A,0.637033281539453,0.637033281539453,True,MI_balanced,11,4.0,1.0,0.44295493393100327,1.2612252783030262
q27_135660,Sound Texture,Low,percettiva,True,A,0.637033281539453,0.637033281539453,True,UC_audio,3,1.0,,1.3825532434709318,-0.010658496608327184
q27_135660,Sound Texture,Low,percettiva,True,A,0.637033281539453,0.637033281539453,True,UC_text,6,3.0,1.0,1.2562702410392539,1.426317645743992
q280_617329,Lyrics,Low,knowledge,False,B,0.32568235522812294,0.24583793939523882,True,MI,21,,2.0,-1.892014541066397,1.993749609849588
q280_617329,Lyrics,Low,knowledge,False,B,0.32568235522812294,0.24583793939523882,True,MI_balanced,21,,1.0,-1.6274410743133727,1.5866857811026058
q280_617329,Lyrics,Low,knowledge,False,B,0.32568235522812294,0.24583793939523882,True,UC_audio,8,,2.0,-1.8427471110379616,1.1289681608431947
q280_617329,Lyrics,Low,knowledge,False,B,0.32568235522812294,0.24583793939523882,True,UC_text,3,,1.0,-0.9866658002786635,0.9712156075002116
q281_617329,Performance,Medium,analitica,False,B,0.4439665824886221,0.18507280624597208,True,MI,12,6.0,,0.6323903634420477,-0.12043321886660258
q281_617329,Performance,Medium,analitica,False,B,0.4439665824886221,0.18507280624597208,True,MI_balanced,12,2.0,,1.0652749883887933,-0.014963221424286004
q281_617329,Performance,Medium,analitica,False,B,0.4439665824886221,0.18507280624597208,True,UC_audio,4,1.0,,1.9256838366336946,0.008515082081775082
q281_617329,Performance,Medium,analitica,False,B,0.4439665824886221,0.18507280624597208,True,UC_text,3,1.0,3.0,1.4130985816711652,1.0497426443302298
q282_852,Sound Texture,Low,percettiva,False,B,0.3844343378044305,0.2331712125247106,True,MI,13,6.0,3.0,0.23388627372816356,1.2177985315242545
q282_852,Sound Texture,Low,percettiva,False,B,0.3844343378044305,0.2331712125247106,True,MI_balanced,13,4.0,2.0,-0.21845124932387686,1.600014322576687
q282_852,Sound Texture,Low,percettiva,False,B,0.3844343378044305,0.2331712125247106,True,UC_audio,6,,5.0,-0.3344279801418875,0.8146638959779028
q282_852,Sound Texture,Low,percettiva,False,B,0.3844343378044305,0.2331712125247106,True,UC_text,5,1.0,1.0,0.8637269637526984,0.8037963773510063
q283_852,Sound Texture,Low,percettiva,True,A,0.989179028153276,0.989179028153276,True,MI,15,1.0,,0.6913817636656876,0.10279718297979451
q283_852,Sound Texture,Low,percettiva,True,A,0.989179028153276,0.989179028153276,True,MI_balanced,15,6.0,,0.6750172484173373,0.29730838202066445
q283_852,Sound Texture,Low,percettiva,True,A,0.989179028153276,0.989179028153276,True,UC_audio,8,1.0,,0.9928013887724094,0.0014096516811814145
q283_852,Sound Texture,Low,percettiva,True,A,0.989179028153276,0.989179028153276,True,UC_text,8,1.0,4.0,0.9598542991591722,0.4727655248085321
q284_852,Performance,Low,analitica,False,B,0.6788368470900336,0.1422919331678196,True,MI,15,5.0,12.0,0.591136055471387,0.273717084810713
q284_852,Performance,Low,analitica,False,B,0.6788368470900336,0.1422919331678196,True,MI_balanced,15,3.0,6.0,0.5864461908405086,0.5212468259342579
q284_852,Performance,Low,analitica,False,B,0.6788368470900336,0.1422919331678196,True,UC_audio,6,,,0.2551474610818284,0.03129417263919436
q284_852,Performance,Low,analitica,False,B,0.6788368470900336,0.1422919331678196,True,UC_text,4,1.0,,1.0425597300903398,0.3242305662022172
q285_1222340,Functional Context,Low,knowledge,True,A,0.9483204951329163,0.9483204951329163,True,MI,23,,2.0,-0.20703606800575428,1.302734617541522
q285_1222340,Functional Context,Low,knowledge,True,A,0.9483204951329163,0.9483204951329163,True,MI_balanced,23,10.0,1.0,0.3084737870117587,1.343880495446087
q285_1222340,Functional Context,Low,knowledge,True,A,0.9483204951329163,0.9483204951329163,True,UC_audio,6,6.0,,0.49773506522581995,0.005179109180653996
q285_1222340,Functional Context,Low,knowledge,True,A,0.9483204951329163,0.9483204951329163,True,UC_text,8,,2.0,-0.34235138771363655,1.1844568901423604
q286_1222340,Melody,Low,analitica,False,C,0.6667253038716047,0.17944668114239798,True,MI,15,1.0,8.0,0.7960595753533263,0.5837052427030854
q286_1222340,Melody,Low,analitica,False,C,0.6667253038716047,0.17944668114239798,True,MI_balanced,15,1.0,3.0,0.8165555899759428,0.601862640699719
q286_1222340,Melody,Low,analitica,False,C,0.6667253038716047,0.17944668114239798,True,UC_audio,8,1.0,,1.1128597290499087,0.0016715372256510485
q286_1222340,Melody,Low,analitica,False,C,0.6667253038716047,0.17944668114239798,True,UC_text,8,,3.0,0.3437599043783747,0.7357591182414052
q287_1222340,Melody,Low,analitica,True,A,0.9903939997973176,0.9903939997973176,True,MI,15,1.0,2.0,0.6770705534947212,0.478523572131004
q287_1222340,Melody,Low,analitica,True,A,0.9903939997973176,0.9903939997973176,True,MI_balanced,15,1.0,1.0,0.4881988357515374,0.27497690917042344
q287_1222340,Melody,Low,analitica,True,A,0.9903939997973176,0.9903939997973176,True,UC_audio,3,1.0,,0.9611768726300404,0.00030518107503009197
q287_1222340,Melody,Low,analitica,True,A,0.9903939997973176,0.9903939997973176,True,UC_text,5,1.0,2.0,0.9409893830626326,0.8455886997702079
q288_1222369,Genre and Style,Low,knowledge,True,A,0.9356480662096291,0.9356480662096291,True,MI,16,1.0,,0.6867507851969866,0.10841746377272861
q288_1222369,Genre and Style,Low,knowledge,True,A,0.9356480662096291,0.9356480662096291,True,MI_balanced,16,1.0,,0.829436150705071,0.16222031416558202
q288_1222369,Genre and Style,Low,knowledge,True,A,0.9356480662096291,0.9356480662096291,True,UC_audio,9,1.0,,0.9837062423485458,0.006422270158211507
q288_1222369,Genre and Style,Low,knowledge,True,A,0.9356480662096291,0.9356480662096291,True,UC_text,3,1.0,,0.8562588913157722,0.1267814948974347
q289_1222369,Mood and Expression,Low,knowledge,True,A,0.8292787991496811,0.8292787991496811,True,MI,16,5.0,10.0,0.6789909316538902,0.27337839147276516
